beta_stage2,beta_mf0,beta_mf1,beta_mb,beta_stick,Q_MB_rare_prob,alpha,rew_rate,rew_rate_stderr
8.0,0.9206928923267544,0.0,3.979307107673246,0.0,0.3,0.0759,0.5588,0.002115992018468458
8.0,0.0,0.49712709371154135,4.402872906288459,0.0,0.3,0.0759,0.5580333333333334,0.0021635610220874964
8.0,0.0,4.775744963843782,0.12425503615621816,0.0,0.3,0.0759,0.5591166666666667,0.001942909950068214
8.0,0.0,4.574550905546018,0.3254490944539822,0.0,0.3,0.0759,0.5602166666666667,0.002183679149882058
8.0,0.0,3.1155636541833567,1.784436345816644,0.0,0.3,0.0759,0.5609666666666667,0.0022794240663101873
8.0,4.430324874987071,0.4696751250129297,0.0,0.0,0.3,0.0759,0.5575666666666667,0.002120727513186261
8.0,1.9885283613276143,2.9114716386723862,0.0,0.0,0.3,0.0759,0.5574333333333334,0.0022867338830418918
8.0,0.33316183858272896,4.566838161417271,0.0,0.0,0.3,0.0759,0.5591666666666667,0.002179300771314471
8.0,1.2381580039842595,3.661841996015741,0.0,0.0,0.3,0.0759,0.5574666666666667,0.002268074726053566
8.0,3.2567661397792813,1.643233860220719,0.0,0.0,0.3,0.0759,0.5560999999999999,0.002170732083371362
8.0,0.0,2.2544754575771813,2.645524542422819,0.0,0.3,0.0759,0.5549499999999999,0.0021476712194064204
8.0,3.7649173320244596,0.21366044922919689,0.9214222187463439,0.0,0.3,0.0759,0.5560833333333333,0.0021459857011708224
8.0,1.4527559193091066,0.42110871991904536,3.0261353607718484,0.0,0.3,0.0759,0.5597000000000001,0.0021012509501617247
8.0,2.1126940924509734,2.307850825452408,0.47945508209661886,0.0,0.3,0.0759,0.5577333333333333,0.0021548618585954934
8.0,2.443140336496311,0.914224200267617,1.5426354632360726,0.0,0.3,0.0759,0.5578833333333333,0.002164693759882462
8.0,3.1812012008154076,0.15856805842343802,1.5602307407611549,0.0,0.3,0.0759,0.5568166666666667,0.0021668843907700656
8.0,1.2348082259719002,0.3185048212344812,3.346686952793619,0.0,0.3,0.0759,0.5584666666666668,0.0021283657441193552
8.0,3.6483198721667707,1.2092055660671424,0.042474561766087465,0.0,0.3,0.0759,0.55765,0.0021483023013016056
8.0,1.1595640937358047,0.7982203432992134,2.942215562964982,0.0,0.3,0.0759,0.5570333333333334,0.0022806180124077145
8.0,1.3872341462264177,2.056819627333626,1.4559462264399567,0.0,0.3,0.0759,0.5582666666666667,0.001977087270222048
8.0,0.0,0.0,6.2,0.0,0.3,0.0759,0.5627,0.0020965924735150596
8.0,1.378540018669491,2.6758546228956637,0.8456053584348456,0.0,0.3,0.0759,0.5614666666666667,0.0021464561663528258
8.0,6.2,0.0,0.0,0.0,0.3,0.0759,0.5559833333333334,0.002259387617786599
8.0,0.00888136779911275,4.637766437938671,0.2533521942622166,0.0,0.3,0.0759,0.5576,0.002244677655650756
8.0,0.0,6.2,0.0,0.0,0.3,0.0759,0.55705,0.002249232585177046
8.0,4.1963335047295836,0.0,2.0036664952704166,0.0,0.3,0.0759,0.5571833333333334,0.0022441155562113162
8.0,2.975721358078848,0.0,3.224278641921152,0.0,0.3,0.0759,0.5557833333333334,0.002150170320557747
8.0,4.993301105377721,0.0,1.2066988946222792,0.0,0.3,0.0759,0.5556,0.002130576343517301
8.0,1.5034213182805098,0.0,4.69657868171949,0.0,0.3,0.0759,0.5601833333333334,0.002107565516753252
8.0,3.3286465124867095,0.0,2.8713534875132907,0.0,0.3,0.0759,0.5582333333333332,0.002116505680667144
8.0,1.1649583535563015,0.0,5.035041646443699,0.0,0.3,0.0759,0.5602666666666666,0.0021653295019123183
8.0,0.0,6.042779342006418,0.15722065799358217,0.0,0.3,0.0759,0.5602499999999999,0.002069638320523123
8.0,0.0,0.6290179553084809,5.57098204469152,0.0,0.3,0.0759,0.5605500000000001,0.002270301619707047
8.0,0.0,2.852601599383372,3.347398400616628,0.0,0.3,0.0759,0.5592333333333334,0.0021674964223132496
8.0,0.0,5.788207268241901,0.4117927317580999,0.0,0.3,0.0759,0.5598833333333334,0.0020931659080250936
8.0,5.605717188759151,0.5942828112408498,0.0,0.0,0.3,0.0759,0.5576000000000001,0.0020183106247002153
8.0,2.516097110251267,3.683902889748733,0.0,0.0,0.3,0.0759,0.5592333333333334,0.001974767684414398
8.0,0.4215517141250856,5.778448285874915,0.0,0.0,0.3,0.0759,0.5624166666666667,0.002059187856808996
8.0,1.5666489030004915,4.633351096999509,0.0,0.0,0.3,0.0759,0.5557833333333334,0.0021442194038511658
8.0,4.120806136047253,2.0791938639527463,0.0,0.0,0.3,0.0759,0.5548833333333334,0.0021632560763469146
8.0,0.0,3.9421417665177163,2.257858233482284,0.0,0.3,0.0759,0.5582166666666668,0.0020779822389003187
8.0,4.763772950724826,0.27034587453490216,1.1658811747402718,0.0,0.3,0.0759,0.5559499999999999,0.0020878065310538495
8.0,2.673204770040007,2.920137779143863,0.60665745081613,0.0,0.3,0.0759,0.5564666666666667,0.002112409542222831
8.0,1.7442751256634375,3.3857752371332888,1.069949637203274,0.0,0.3,0.0759,0.5565833333333333,0.0021335232120359726
8.0,4.025193356133781,0.20063713514802362,1.9741695087181959,0.0,0.3,0.0759,0.5592333333333334,0.002138466913641812
8.0,3.091320425770842,1.1567734778896377,1.9519060963395203,0.0,0.3,0.0759,0.5599833333333334,0.0021467673803151526
8.0,4.616241470904893,1.5300152060441392,0.05374332305096781,0.0,0.3,0.0759,0.5586333333333333,0.0019451925544979008
8.0,1.4672035471759162,1.009993087439821,3.722803365384263,0.0,0.3,0.0759,0.5614,0.002158476829206702
8.0,1.5624104083726083,0.4030061003375068,4.234583491289885,0.0,0.3,0.0759,0.5606166666666667,0.0020938028047514843
8.0,1.8381809591258083,0.5328314415302207,3.828987599343971,0.0,0.3,0.0759,0.5578333333333334,0.002132269700125683
8.0,1.7552758584905692,2.6025064672384652,1.8422176742709657,0.0,0.3,0.0759,0.5585833333333334,0.0019837476224635092
8.0,0.01123764905193858,5.8681942684121955,0.3205680825358659,0.0,0.3,0.0759,0.5603166666666666,0.0021083034692658724
8.0,0.0,0.0,7.5,0.0,0.3,0.0759,0.5586333333333333,0.002024268500709073
8.0,0.0,7.5,0.0,0.0,0.3,0.0759,0.5627166666666666,0.0020842289186135915
8.0,7.5,0.0,0.0,0.0,0.3,0.0759,0.5576833333333333,0.0020005969016678397
8.0,5.076209884753529,0.0,2.423790115246472,0.0,0.3,0.0759,0.5545666666666667,0.0021735625305185193
8.0,6.040283595214985,0.0,1.459716404785015,0.0,0.3,0.0759,0.5577333333333333,0.0020409928593338703
8.0,3.5996629331598964,0.0,3.9003370668401036,0.0,0.3,0.0759,0.5604833333333333,0.0021334763406928824
8.0,4.026588523169407,0.0,3.4734114768305933,0.0,0.3,0.0759,0.5625166666666667,0.0020481018764446977
8.0,1.4092238147858485,0.0,6.0907761852141515,0.0,0.3,0.0759,0.5598166666666667,0.0021292015109129693
8.0,0.0,7.309813720169053,0.19018627983094616,0.0,0.3,0.0759,0.5604833333333333,0.0021660381567036834
8.0,1.8186548205006168,0.0,5.681345179499384,0.0,0.3,0.0759,0.5538333333333334,0.0021864269855092254
8.0,0.0,4.768719878852076,2.731280121147924,0.0,0.3,0.0759,0.5617333333333333,0.00214255472292792
8.0,0.0,3.450727741189563,4.049272258810436,0.0,0.3,0.0759,0.5607,0.0020876701527460374
8.0,0.0,7.001863630937782,0.4981363690622176,0.0,0.3,0.0759,0.5636,0.0021203039614378135
8.0,3.0436658591749195,4.4563341408250805,0.0,0.0,0.3,0.0759,0.55795,0.002184323566792347
8.0,6.78110950253123,0.7188904974687699,0.0,0.0,0.3,0.0759,0.5611999999999999,0.002067386971248703
8.0,0.0,0.7609088169054203,6.73909118309458,0.0,0.3,0.0759,0.5557833333333334,0.002014229702962473
8.0,0.5099415896674422,6.990058410332558,0.0,0.0,0.3,0.0759,0.56095,0.0021739729375807163
8.0,1.8951398020167234,5.604860197983276,0.0,0.0,0.3,0.0759,0.5626333333333333,0.0020740986440343626
8.0,4.984846132315226,2.5151538676847736,0.0,0.0,0.3,0.0759,0.56165,0.0020703146567074707
8.0,2.22360599894251,0.6445541631413959,4.631839837916094,0.0,0.3,0.0759,0.55545,0.0021312861270968643
8.0,2.110010232657384,4.095695851370913,1.2942939159717024,0.0,0.3,0.0759,0.55915,0.0020182727764105615
8.0,3.2337154476290406,3.532424732835318,0.7338598195356411,0.0,0.3,0.0759,0.5617666666666666,0.002084102968949754
8.0,4.869185511452154,0.2427062118726092,2.388108276675237,0.0,0.3,0.0759,0.5580666666666667,0.002100208102563665
8.0,1.8900125907733165,0.4875073794405324,5.122480029786151,0.0,0.3,0.0759,0.5606833333333334,0.0021876799396891937
8.0,5.762628569425193,0.32703129984060747,1.4103401307341998,0.0,0.3,0.0759,0.5561999999999999,0.0021743913580075168
8.0,5.584163069643016,1.850824846021136,0.06501208433584815,0.0,0.3,0.0759,0.5549,0.002152639207009747
8.0,1.7748430006160276,1.2217658315804285,4.503391167803544,0.0,0.3,0.0759,0.5607000000000001,0.002146969440345571
8.0,3.7395005150453735,1.3993227555116585,2.361176729442968,0.0,0.3,0.0759,0.5603166666666667,0.002186816348196788
8.0,0.013593930304764412,7.098622098885721,0.38778397080951515,0.0,0.3,0.0759,0.5605333333333332,0.0021695229036886488
8.0,2.123317570754721,3.1481933071433046,2.2284891221019745,0.0,0.3,0.0759,0.5622833333333334,0.0021517716645351316
8.0,0.0,0.0,8.8,0.0,0.3,0.0759,0.5601166666666667,0.0021943637819211753
8.0,8.8,0.0,0.0,0.0,0.3,0.0759,0.5606,0.002162668105219414
8.0,0.0,8.8,0.0,0.0,0.3,0.0759,0.5578166666666666,0.002125754550132118
8.0,5.956086264777474,0.0,2.843913735222527,0.0,0.3,0.0759,0.5547333333333333,0.002120085602744134
8.0,7.087266085052249,0.0,1.7127339149477512,0.0,0.3,0.0759,0.56,0.0021315096371664214
8.0,4.724530533852104,0.0,4.075469466147896,0.0,0.3,0.0759,0.5549666666666667,0.0021241983237255684
8.0,0.0,0.89279967850236,7.9072003214976405,0.0,0.3,0.0759,0.5609166666666667,0.001966448905081516
8.0,0.0,8.576848098331691,0.22315190166831017,0.0,0.3,0.0759,0.5599833333333333,0.0022291625648975756
8.0,4.223604508240945,0.0,4.5763954917590555,0.0,0.3,0.0759,0.5580833333333334,0.002105344829677991
8.0,1.6534892760153956,0.0,7.146510723984605,0.0,0.3,0.0759,0.5559833333333333,0.002122589918699078
8.0,0.0,5.5952979911864364,3.2047020088135643,0.0,0.3,0.0759,0.5576666666666666,0.002183820980317313
8.0,0.0,4.048853882995754,4.751146117004247,0.0,0.3,0.0759,0.5586833333333334,0.002185062716279345
8.0,0.0,8.215519993633665,0.5844800063663353,0.0,0.3,0.0759,0.5626666666666666,0.0021144126231038107
8.0,2.1338883227207237,0.0,6.666111677279277,0.0,0.3,0.0759,0.5558333333333333,0.0022111878825309818
8.0,3.571234608098573,5.228765391901428,0.0,0.0,0.3,0.0759,0.5590833333333333,0.00203421542797399
8.0,7.9565018163033105,0.84349818369669,0.0,0.0,0.3,0.0759,0.5604333333333334,0.002092695408814687
8.0,0.598331465209799,8.201668534790201,0.0,0.0,0.3,0.0759,0.5594666666666667,0.0022496040803924844
8.0,2.2236307010329557,6.576369298967045,0.0,0.0,0.3,0.0759,0.5587833333333333,0.002153629795553612
8.0,2.6090310387592117,0.7562768847525713,5.434692076488218,0.0,0.3,0.0759,0.5623833333333333,0.002148179892805034
8.0,3.7942261252180747,4.144711686526773,0.8610621882551522,0.0,0.3,0.0759,0.5583,0.0020896118725202955
8.0,6.76148418812556,0.3837167251463128,1.654799086728128,0.0,0.3,0.0759,0.5606166666666667,0.0021059727672257046
8.0,2.4757453396513305,4.805616465608539,1.5186381947401308,0.0,0.3,0.0759,0.5591333333333333,0.0019774412947225688
8.0,5.8488861285831995,2.9511138714168013,0.0,0.0,0.3,0.0759,0.5608666666666666,0.0021585094308255773
8.0,4.387680604319905,1.6418720331336796,2.7704473625464163,0.0,0.3,0.0759,0.5589166666666667,0.0019848675205348266
8.0,2.217614773174025,0.5720086585435581,6.0103765682824175,0.0,0.3,0.0759,0.5596666666666666,0.002155269167687689
8.0,6.552084668381139,2.171634485998133,0.07628084562072851,0.0,0.3,0.0759,0.5565333333333333,0.0021448767555028174
8.0,5.713177666770528,0.2847752885971948,2.8020470446322783,0.0,0.3,0.0759,0.5593333333333333,0.0021190057067372848
8.0,2.082482454056139,1.4335385757210364,5.283978970222825,0.0,0.3,0.0759,0.5573833333333332,0.0021763142049158516
8.0,2.4913592830188724,3.6938801470481444,2.6147605699329834,0.0,0.3,0.0759,0.5613499999999999,0.0021710935544610272
8.0,0.015950211557590244,8.329049929359247,0.4549998590831645,0.0,0.3,0.0759,0.5602166666666667,0.002098838082439018
8.0,0.0,0.0,10.1,0.0,0.3,0.0759,0.5605166666666667,0.001995397249969334
8.0,10.1,0.0,0.0,0.0,0.3,0.0759,0.5587666666666666,0.002159458951441995
8.0,4.847546083321994,0.0,5.2524539166780055,0.0,0.3,0.0759,0.5580499999999999,0.0021618773991345774
8.0,6.835962644801418,0.0,3.2640373551985817,0.0,0.3,0.0759,0.5589999999999999,0.0021774092658733467
8.0,8.134248574889513,0.0,1.9657514251104868,0.0,0.3,0.0759,0.5560999999999999,0.0021987041638201342
8.0,2.4491218249408306,0.0,7.6508781750591695,0.0,0.3,0.0759,0.5571666666666667,0.0020495031014767847
8.0,1.8977547372449426,0.0,8.202245262755056,0.0,0.3,0.0759,0.55595,0.0022734072568626044
8.0,0.0,10.1,0.0,0.0,0.3,0.0759,0.5588,0.0020942195576289396
8.0,0.0,1.0246905400992994,9.0753094599007,0.0,0.3,0.0759,0.5592833333333334,0.002180522151194949
8.0,0.0,9.843882476494326,0.2561175235056741,0.0,0.3,0.0759,0.5599166666666666,0.0022860031026193254
8.0,0.0,6.421876103520796,3.678123896479204,0.0,0.3,0.0759,0.5596166666666667,0.0022404883313605897
8.0,5.422472544534801,0.0,4.677527455465198,0.0,0.3,0.0759,0.5590666666666667,0.002405753905089182
8.0,0.0,9.429176356329547,0.670823643670453,0.0,0.3,0.0759,0.56,0.002220110107379561
8.0,0.0,4.646980024801945,5.453019975198055,0.0,0.3,0.0759,0.5581333333333334,0.002189126326659581
8.0,4.098803357022225,6.001196642977774,0.0,0.0,0.3,0.0759,0.5582166666666667,0.0021994214306561683
8.0,9.13189413007539,0.96810586992461,0.0,0.0,0.3,0.0759,0.5608166666666666,0.002174919964470382
8.0,0.6867213407521555,9.413278659247844,0.0,0.0,0.3,0.0759,0.5618000000000001,0.002243330856858464
8.0,6.712926124851172,3.3870738751488285,0.0,0.0,0.3,0.0759,0.5574666666666667,0.002178875007038332
8.0,7.760339806825926,0.440402150452018,1.8992580427220556,0.0,0.3,0.0759,0.5574333333333334,0.0021166631671012182
8.0,2.9944560785759133,0.8679996063637465,6.23754431506034,0.0,0.3,0.0759,0.5575166666666667,0.0021632663489030406
8.0,2.5521216000491873,7.547878399950812,0.0,0.0,0.3,0.0759,0.5611166666666667,0.0021068694962132965
8.0,2.841480446645277,5.515537079846164,1.742982473508559,0.0,0.3,0.0759,0.5578499999999998,0.002142398059288806
8.0,6.5571698220889,0.3268443653217804,3.215985812589319,0.0,0.3,0.0759,0.5564333333333333,0.0021776227269067376
8.0,2.5452169555747326,0.6565099376465836,6.898273106778683,0.0,0.3,0.0759,0.55855,0.0020856500452163845
8.0,5.035860693594436,1.8844213107557002,3.1797179956498636,0.0,0.3,0.0759,0.5559333333333334,0.0022689661538699522
8.0,7.520006267119261,2.4924441259751298,0.08754960690560884,0.0,0.3,0.0759,0.5583666666666667,0.0020607433035104003
8.0,4.354736802807108,4.756998640218228,0.9882645569746632,0.0,0.3,0.0759,0.5594333333333333,0.0021751211119962603
8.0,2.3901219074962503,1.6453113198616438,6.064566772642105,0.0,0.3,0.0759,0.5573999999999999,0.002190058345240042
8.0,0.018306492810416075,9.55947775983277,0.5222157473568138,0.0,0.3,0.0759,0.5589999999999999,0.0021441133883781
8.0,2.859400995283024,4.239566986952983,3.0010320177639924,0.0,0.3,0.0759,0.5581666666666667,0.0022321929094917363
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5589833333333333,0.0022067193263270207
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5605999999999999,0.0021337030929557384
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5631499999999999,0.002143072171750949
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5625,0.002230533070316998
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5596,0.0021979839247213183
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5589833333333333,0.0022067193263270207
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.55795,0.0021928273225830307
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5589833333333333,0.0022067193263270207
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5609833333333334,0.0021926263213747073
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5605999999999999,0.0021337030929557384
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5605999999999999,0.0021337030929557384
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5631499999999999,0.002143072171750949
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5580833333333333,0.0023521217765778723
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5598,0.00213954304570963
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.56335,0.002334305154763522
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5605999999999999,0.0021337030929557384
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5605999999999999,0.0021337030929557384
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5601833333333334,0.002145317683459249
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5631499999999999,0.002143072171750949
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.56235,0.0022303917194569697
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5580833333333333,0.0023521217765778723
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5625,0.002230533070316998
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5596,0.0021979839247213183
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5624666666666666,0.0022196713136725305
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5631499999999999,0.002143072171750949
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5631499999999999,0.002143072171750949
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5631499999999999,0.002143072171750949
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5598333333333333,0.0023174259347308076
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5580833333333333,0.0023521217765778723
8.0,0.5,0.0,0.0,0.0,0.3,0.1139,0.56,0.002126551721031543
8.0,0.0,0.5,0.0,0.0,0.3,0.1139,0.5634166666666666,0.0024012101501503734
8.0,0.0,0.0,0.5,0.0,0.3,0.1139,0.56215,0.002240754461237454
8.0,0.3384139923169019,0.0,0.1615860076830981,0.0,0.3,0.1139,0.5618833333333333,0.0020730035018104807
8.0,0.40268557301433233,0.0,0.09731442698566767,0.0,0.3,0.1139,0.5583666666666667,0.002354073695312651
8.0,0.26843923487796045,0.0,0.23156076512203955,0.0,0.3,0.1139,0.5582333333333334,0.0023622345039923213
8.0,0.0,0.0,0.0,0.0,0.3,0.1139,0.5622666666666666,0.002411220683634159
8.0,0.12124365470004111,0.0,0.3787563452999589,0.0,0.3,0.1139,0.5610833333333333,0.0021003251511946277
8.0,0.23997752887732643,0.0,0.26002247112267357,0.0,0.3,0.1139,0.5582833333333334,0.0023617105774950175
8.0,0.09394825431905657,0.0,0.40605174568094343,0.0,0.3,0.1139,0.5620166666666667,0.002249580001952627
8.0,0.0,0.4873209146779369,0.012679085322063077,0.0,0.3,0.1139,0.5622833333333334,0.002225011652071029
8.0,0.0,0.05072725446036136,0.44927274553963864,0.0,0.3,0.1139,0.5607000000000001,0.0021910246207856466
8.0,0.0,0.3179146585901384,0.1820853414098616,0.0,0.3,0.1139,0.56015,0.00212673001473049
8.0,0.0,0.2300485160793042,0.2699514839206958,0.0,0.3,0.1139,0.5582833333333332,0.0021832466055717887
8.0,0.20291105727832798,0.297088942721672,0.0,0.0,0.3,0.1139,0.5620999999999999,0.002237873494587613
8.0,0.0,0.4667909087291855,0.033209091270814506,0.0,0.3,0.1139,0.5620833333333334,0.0022141537552419093
8.0,0.03399610597782948,0.4660038940221705,0.0,0.0,0.3,0.1139,0.5585333333333333,0.002152013699529573
8.0,0.33232307548768175,0.16767692451231825,0.0,0.0,0.3,0.1139,0.5599166666666667,0.0021142976681701245
8.0,0.3841752379616795,0.021802086656040498,0.09402267538227999,0.0,0.3,0.1139,0.5617833333333333,0.0020877178307282663
8.0,0.14824039992950067,0.04297027754275973,0.3087893225277396,0.0,0.3,0.1139,0.5634,0.0023332904757968824
8.0,0.45207396683541534,0.04792603316458466,0.0,0.0,0.3,0.1139,0.5626166666666668,0.0021992951311895523
8.0,0.1406673488438256,0.27304639009139425,0.08628626106478016,0.0,0.3,0.1139,0.5636666666666666,0.00222227777708335
8.0,0.21558102984193606,0.2354949821890212,0.04892398796904274,0.0,0.3,0.1139,0.5609166666666666,0.0021966462231387254
8.0,0.3246123674301436,0.016180414124840614,0.15920721844501579,0.0,0.3,0.1139,0.5601333333333334,0.002111594096797399
8.0,0.12634265346778156,0.37365734653221844,0.0,0.0,0.3,0.1139,0.5622666666666667,0.002228623557930536
8.0,0.12600083938488776,0.03250049196270216,0.3414986686524101,0.0,0.3,0.1139,0.5606333333333333,0.0021054945754875273
8.0,0.24930003433635822,0.09328818370077724,0.15741178196286454,0.0,0.3,0.1139,0.5613666666666666,0.0020443408790193542
8.0,0.37227753797620106,0.12338832306807573,0.00433413895572321,0.0,0.3,0.1139,0.5602333333333334,0.002179152910515323
8.0,0.0009062620203176275,0.47324147325904803,0.025852264720634344,0.0,0.3,0.1139,0.5622833333333334,0.0022235130278874422
8.0,0.11832286670773517,0.08145105543869524,0.3002260778535696,0.0,0.3,0.1139,0.5584833333333333,0.0021824678097833966
8.0,0.0,0.0,1.0,0.0,0.3,0.1139,0.5596,0.0020701637079655736
8.0,1.0,0.0,0.0,0.0,0.3,0.1139,0.56295,0.0023617654648823852
8.0,0.0,1.0,0.0,0.0,0.3,0.1139,0.55985,0.0022232814836532847
8.0,0.47995505775465286,0.0,0.5200449422453471,0.0,0.3,0.1139,0.5604333333333333,0.0021790509317046627
8.0,0.8053711460286647,0.0,0.19462885397133534,0.0,0.3,0.1139,0.5634166666666667,0.002103364808709729
8.0,0.1415545047169814,0.20987955380955364,0.14856594147346497,0.0,0.3,0.1139,0.5615666666666667,0.002197002166252577
8.0,0.5368784697559209,0.0,0.4631215302440791,0.0,0.3,0.1139,0.5633833333333333,0.002336048222168432
8.0,0.6768279846338038,0.0,0.3231720153661962,0.0,0.3,0.1139,0.5597166666666668,0.002153552405436877
8.0,0.18789650863811314,0.0,0.8121034913618869,0.0,0.3,0.1139,0.5638166666666667,0.002251184667548934
8.0,0.24248730940008223,0.0,0.7575126905999178,0.0,0.3,0.1139,0.5626833333333333,0.0020731482143152512
8.0,0.0,0.10145450892072272,0.8985454910792773,0.0,0.3,0.1139,0.5629333333333333,0.002304991363364553
8.0,0.0,0.9746418293558738,0.025358170644126155,0.0,0.3,0.1139,0.5620833333333334,0.002159662825192515
8.0,0.0,0.6358293171802768,0.3641706828197232,0.0,0.3,0.1139,0.5633166666666667,0.0023449115516763486
8.0,0.0,0.4600970321586084,0.5399029678413916,0.0,0.3,0.1139,0.5631333333333334,0.0023666776212579017
8.0,0.0,0.933581817458371,0.06641818254162901,0.0,0.3,0.1139,0.56535,0.0020410733831872758
8.0,0.9041479336708307,0.09585206632916932,0.0,0.0,0.3,0.1139,0.5620833333333334,0.0022165361281529803
8.0,0.2526853069355631,0.7473146930644369,0.0,0.0,0.3,0.1139,0.5593666666666667,0.002109317073964584
8.0,0.6646461509753635,0.3353538490246365,0.0,0.0,0.3,0.1139,0.5577333333333333,0.0021824009883781833
8.0,0.768350475923359,0.043604173312080996,0.18804535076455997,0.0,0.3,0.1139,0.56225,0.002238566629688639
8.0,0.40582211455665596,0.594177885443344,0.0,0.0,0.3,0.1139,0.5610333333333334,0.0021952718552649725
8.0,0.29648079985900133,0.08594055508551945,0.6175786450554792,0.0,0.3,0.1139,0.5625,0.0020710303393882625
8.0,0.4311620596838721,0.4709899643780424,0.09784797593808547,0.0,0.3,0.1139,0.5624000000000001,0.0022081213734756514
8.0,0.2813346976876512,0.5460927801827885,0.1725725221295603,0.0,0.3,0.1139,0.5626500000000001,0.002210752134455601
8.0,0.6492247348602872,0.03236082824968123,0.31841443689003157,0.0,0.3,0.1139,0.563,0.002188099124303507
8.0,0.06799221195565897,0.932007788044341,0.0,0.0,0.3,0.1139,0.5600333333333333,0.0022257325053081246
8.0,0.25200167876977553,0.06500098392540432,0.6829973373048202,0.0,0.3,0.1139,0.5623833333333333,0.002072092116856955
8.0,0.49860006867271645,0.18657636740155448,0.3148235639257291,0.0,0.3,0.1139,0.56255,0.0023470412816518106
8.0,0.7445550759524021,0.24677664613615147,0.00866827791144642,0.0,0.3,0.1139,0.5640166666666666,0.002253725105653271
8.0,0.23664573341547035,0.16290211087739048,0.6004521557071392,0.0,0.3,0.1139,0.5581666666666666,0.0022552202815952402
8.0,0.2831090094339628,0.4197591076191073,0.29713188294692994,0.0,0.3,0.1139,0.55805,0.00217545461404686
8.0,0.0,0.0,2.3,0.0,0.3,0.1139,0.5627,0.0020919501799888905
8.0,2.3,0.0,0.0,0.0,0.3,0.1139,0.56205,0.0020476660155189143
8.0,0.0,2.3,0.0,0.0,0.3,0.1139,0.5591833333333334,0.0021400283400684885
8.0,0.001812524040635255,0.9464829465180961,0.05170452944126869,0.0,0.3,0.1139,0.5609666666666666,0.0023082452851238087
8.0,1.1038966328357014,0.0,1.1961033671642984,0.0,0.3,0.1139,0.5582833333333334,0.0021828648776491114
8.0,1.8523536358659285,0.0,0.4476463641340712,0.0,0.3,0.1139,0.5627,0.002167212751695391
8.0,1.234820480438618,0.0,1.0651795195613818,0.0,0.3,0.1139,0.5594333333333332,0.0020870065395911658
8.0,0.557720811620189,0.0,1.7422791883798108,0.0,0.3,0.1139,0.56555,0.0021378448389804978
8.0,1.5567043646577485,0.0,0.7432956353422513,0.0,0.3,0.1139,0.5626333333333333,0.0023564796405435573
8.0,0.4321619698676602,0.0,1.8678380301323396,0.0,0.3,0.1139,0.5648666666666666,0.0022779002677091958
8.0,0.0,0.23334537051766224,2.0666546294823376,0.0,0.3,0.1139,0.5585666666666668,0.0021852629301926277
8.0,0.0,2.2416762075185095,0.05832379248149015,0.0,0.3,0.1139,0.5583166666666667,0.0022414650880039906
8.0,0.0,1.4624074295146365,0.8375925704853633,0.0,0.3,0.1139,0.5656,0.002197705874568093
8.0,0.0,2.147238180154253,0.15276181984574672,0.0,0.3,0.1139,0.5643666666666667,0.002231167274636172
8.0,0.9333908634803086,1.3666091365196913,0.0,0.0,0.3,0.1139,0.5584,0.002186402423058379
8.0,0.1563820874980156,2.143617912501984,0.0,0.0,0.3,0.1139,0.5613333333333332,0.0022280202140182817
8.0,2.0795402474429103,0.2204597525570894,0.0,0.0,0.3,0.1139,0.5624166666666668,0.0023192980659066903
8.0,0.0,1.0582231739647994,1.2417768260352005,0.0,0.3,0.1139,0.5621333333333333,0.002129644379981123
8.0,1.528686147243336,0.7713138527566639,0.0,0.0,0.3,0.1139,0.5595666666666667,0.002144874165349842
