beta_stage2,beta_mf0,beta_mf1,beta_mb,beta_stick,Q_MB_rare_prob,alpha,lam,rew_rate,rew_rate_stderr
8.0,0.28671036194898647,0.49388108447070556,0.21940855358030797,0.0,0.3,0.0655,5.5,0.56140625,0.0030214635432782187
8.0,0.014666436017117257,0.6103391082573295,0.37499445572555323,0.0,0.3,0.0655,5.5,0.56090625,0.0032532651491784938
8.0,0.461500876351689,0.08780469003856983,0.45069443360974115,0.0,0.3,0.0655,5.5,0.5591875,0.0029793847348802563
8.0,0.1164229639774308,0.28322502514081194,0.6003520108817573,0.0,0.3,0.0655,5.5,0.5612812500000001,0.0031897194708523143
8.0,0.0,0.0,1.0,0.0,0.3,0.0655,7.0,0.557875,0.0029608612292287514
8.0,0.08296989145671108,0.0,0.9170301085432889,0.0,0.3,0.0655,7.0,0.5610937500000001,0.0030972744681186017
8.0,0.8671207099402515,0.0,0.13287929005974852,0.0,0.3,0.0655,7.0,0.56084375,0.002960093258600034
8.0,0.2527989858138352,0.0,0.7472010141861648,0.0,0.3,0.0655,7.0,0.55875,0.0029241718913223954
8.0,0.4821717883158303,0.0,0.5178282116841697,0.0,0.3,0.0655,7.0,0.5578125,0.0029079925891304288
8.0,0.4751175514679711,0.0,0.5248824485320289,0.0,0.3,0.0655,7.0,0.55959375,0.002883131122297314
8.0,1.0,0.0,0.0,0.0,0.3,0.0655,7.0,0.55596875,0.003000487224432787
8.0,0.0,1.0,0.0,0.0,0.3,0.0655,7.0,0.5553125000000001,0.002983249951552416
8.0,0.27491005264771784,0.0,0.7250899473522822,0.0,0.3,0.0655,7.0,0.5610937500000001,0.00294734781301077
8.0,0.0,0.25685706121140406,0.7431429387885959,0.0,0.3,0.0655,7.0,0.5616562500000001,0.003000560453833478
8.0,0.0,0.8418436013679472,0.15815639863205277,0.0,0.3,0.0655,7.0,0.56309375,0.0030919729350140455
8.0,0.0,0.25732146580408954,0.7426785341959105,0.0,0.3,0.0655,7.0,0.55615625,0.0030841777023396964
8.0,0.0,0.0016316016030348823,0.9983683983969651,0.0,0.3,0.0655,7.0,0.5614687500000001,0.0028482440022730444
8.0,0.0,0.4573934788003755,0.5426065211996245,0.0,0.3,0.0655,7.0,0.555625,0.002863001457168682
8.0,0.42324219769709603,0.576757802302904,0.0,0.0,0.3,0.0655,7.0,0.5550937499999999,0.002875160279159993
8.0,0.474008900158457,0.525991099841543,0.0,0.0,0.3,0.0655,7.0,0.5599062499999999,0.002794551015970073
8.0,0.9545449317371145,0.04545506826288548,0.0,0.0,0.3,0.0655,7.0,0.5555937500000001,0.0031132190042397223
8.0,0.38604043942533106,0.2717580453668005,0.34220151520786846,0.0,0.3,0.0655,7.0,0.56175,0.002915877869527459
8.0,0.021915327106837967,0.16635979460150552,0.8117248782916565,0.0,0.3,0.0655,7.0,0.55925,0.002930910161536855
8.0,0.09879122721512723,0.9012087727848728,0.0,0.0,0.3,0.0655,7.0,0.55759375,0.0024748626362607216
8.0,0.2002130254062342,0.7997869745937658,0.0,0.0,0.3,0.0655,7.0,0.55590625,0.002527919056429491
8.0,0.09158403720316521,0.5238578697223959,0.3845580930744389,0.0,0.3,0.0655,7.0,0.5589999999999999,0.0028496847413354326
8.0,0.43499803811043314,0.517877072753309,0.0471248891362579,0.0,0.3,0.0655,7.0,0.5596249999999999,0.002787230227977228
8.0,0.045483961396525885,0.3841030448649355,0.5704129937385386,0.0,0.3,0.0655,7.0,0.5610625,0.003115732351460486
8.0,0.06676437662831569,0.8870509856117152,0.04618463775996906,0.0,0.3,0.0655,7.0,0.5613125,0.0032567500515755725
8.0,0.6897654796799155,0.04492549573872018,0.2653090245813643,0.0,0.3,0.0655,7.0,0.5563125,0.0030392894356144323
8.0,0.28671036194898647,0.49388108447070556,0.21940855358030797,0.0,0.3,0.0655,7.0,0.559375,0.00288305596871618
8.0,0.014666436017117257,0.6103391082573295,0.37499445572555323,0.0,0.3,0.0655,7.0,0.5554375,0.0030147383735471137
8.0,0.461500876351689,0.08780469003856983,0.45069443360974115,0.0,0.3,0.0655,7.0,0.555,0.002766992952647331
8.0,1.0,0.0,0.0,0.0,0.3,0.0655,8.5,0.548875,0.002919810433701132
8.0,0.0,1.0,0.0,0.0,0.3,0.0655,8.5,0.5551875,0.0030589544207845747
8.0,0.08296989145671108,0.0,0.9170301085432889,0.0,0.3,0.0655,8.5,0.5615937499999999,0.0028679846047981795
8.0,0.8671207099402515,0.0,0.13287929005974852,0.0,0.3,0.0655,8.5,0.5586875,0.0029638075634962355
8.0,0.2527989858138352,0.0,0.7472010141861648,0.0,0.3,0.0655,8.5,0.55815625,0.0028687506382760715
8.0,0.4821717883158303,0.0,0.5178282116841697,0.0,0.3,0.0655,8.5,0.55046875,0.0030258640537017467
8.0,0.1164229639774308,0.28322502514081194,0.6003520108817573,0.0,0.3,0.0655,7.0,0.5584374999999999,0.0030974370390594694
8.0,0.0,0.0,1.0,0.0,0.3,0.0655,8.5,0.5599375,0.0032463884681192255
8.0,0.4751175514679711,0.0,0.5248824485320289,0.0,0.3,0.0655,8.5,0.5580625,0.0029000227302449703
8.0,0.27491005264771784,0.0,0.7250899473522822,0.0,0.3,0.0655,8.5,0.5614687500000001,0.003162770762556839
8.0,0.0,0.25685706121140406,0.7431429387885959,0.0,0.3,0.0655,8.5,0.55653125,0.0029491116495453966
8.0,0.0,0.8418436013679472,0.15815639863205277,0.0,0.3,0.0655,8.5,0.5598124999999999,0.002936132494189847
8.0,0.0,0.0016316016030348823,0.9983683983969651,0.0,0.3,0.0655,8.5,0.5610937500000001,0.0030167733807595436
8.0,0.0,0.25732146580408954,0.7426785341959105,0.0,0.3,0.0655,8.5,0.5612187499999999,0.002828339727690853
8.0,0.0,0.4573934788003755,0.5426065211996245,0.0,0.3,0.0655,8.5,0.5512812500000001,0.00292525602345066
8.0,0.42324219769709603,0.576757802302904,0.0,0.0,0.3,0.0655,8.5,0.5570625,0.002835113086093303
8.0,0.2002130254062342,0.7997869745937658,0.0,0.0,0.3,0.0655,8.5,0.54975,0.003108016348895224
8.0,0.9545449317371145,0.04545506826288548,0.0,0.0,0.3,0.0655,8.5,0.5587187499999999,0.0029955197258129296
8.0,0.38604043942533106,0.2717580453668005,0.34220151520786846,0.0,0.3,0.0655,8.5,0.55403125,0.0033235361189528794
8.0,0.474008900158457,0.525991099841543,0.0,0.0,0.3,0.0655,8.5,0.5545625000000001,0.003249515438636581
8.0,0.09879122721512723,0.9012087727848728,0.0,0.0,0.3,0.0655,8.5,0.5548125,0.0031693378091389207
8.0,0.021915327106837967,0.16635979460150552,0.8117248782916565,0.0,0.3,0.0655,8.5,0.55096875,0.0028635972497864236
8.0,0.09158403720316521,0.5238578697223959,0.3845580930744389,0.0,0.3,0.0655,8.5,0.555625,0.0029816332300854837
8.0,0.43499803811043314,0.517877072753309,0.0471248891362579,0.0,0.3,0.0655,8.5,0.5555625,0.002959685998706196
8.0,0.045483961396525885,0.3841030448649355,0.5704129937385386,0.0,0.3,0.0655,8.5,0.557125,0.0029230194951026228
8.0,0.06676437662831569,0.8870509856117152,0.04618463775996906,0.0,0.3,0.0655,8.5,0.5549375,0.003262891349851768
8.0,0.6897654796799155,0.04492549573872018,0.2653090245813643,0.0,0.3,0.0655,8.5,0.554875,0.0028804127037197276
8.0,0.28671036194898647,0.49388108447070556,0.21940855358030797,0.0,0.3,0.0655,8.5,0.5605625,0.0027453751949301016
8.0,0.014666436017117257,0.6103391082573295,0.37499445572555323,0.0,0.3,0.0655,8.5,0.55759375,0.0029231604374990038
8.0,0.0,0.0,1.0,0.0,0.3,0.1049,0.0,0.5600937500000001,0.002884316384493797
8.0,1.0,0.0,0.0,0.0,0.3,0.1049,0.0,0.5620312500000001,0.0029422491114765195
8.0,0.08296989145671108,0.0,0.9170301085432889,0.0,0.3,0.1049,0.0,0.5583437499999999,0.0033516908847788106
8.0,0.0,1.0,0.0,0.0,0.3,0.1049,0.0,0.5620312500000001,0.0029422491114765195
8.0,0.8671207099402515,0.0,0.13287929005974852,0.0,0.3,0.1049,0.0,0.56040625,0.0029794123906165403
8.0,0.2527989858138352,0.0,0.7472010141861648,0.0,0.3,0.1049,0.0,0.5583437499999999,0.0033516908847788106
8.0,0.461500876351689,0.08780469003856983,0.45069443360974115,0.0,0.3,0.0655,8.5,0.556,0.0029127279953679148
8.0,0.1164229639774308,0.28322502514081194,0.6003520108817573,0.0,0.3,0.0655,8.5,0.5561875,0.00291463424350938
8.0,0.4821717883158303,0.0,0.5178282116841697,0.0,0.3,0.1049,0.0,0.55875,0.003213436147646316
8.0,0.4751175514679711,0.0,0.5248824485320289,0.0,0.3,0.1049,0.0,0.5604375,0.0029772534467084753
8.0,0.27491005264771784,0.0,0.7250899473522822,0.0,0.3,0.1049,0.0,0.5583437499999999,0.0033516908847788106
8.0,0.0,0.25685706121140406,0.7431429387885959,0.0,0.3,0.1049,0.0,0.55425,0.0029349057693561467
8.0,0.0,0.8418436013679472,0.15815639863205277,0.0,0.3,0.1049,0.0,0.56040625,0.0029794123906165403
8.0,0.0,0.0016316016030348823,0.9983683983969651,0.0,0.3,0.1049,0.0,0.55425,0.0029349057693561467
8.0,0.0,0.25732146580408954,0.7426785341959105,0.0,0.3,0.1049,0.0,0.5604375,0.0029772534467084753
8.0,0.0,0.4573934788003755,0.5426065211996245,0.0,0.3,0.1049,0.0,0.56040625,0.0029794123906165403
8.0,0.09879122721512723,0.9012087727848728,0.0,0.0,0.3,0.1049,0.0,0.5620312500000001,0.0029422491114765195
8.0,0.2002130254062342,0.7997869745937658,0.0,0.0,0.3,0.1049,0.0,0.5617812499999999,0.0029296260410220224
8.0,0.9545449317371145,0.04545506826288548,0.0,0.0,0.3,0.1049,0.0,0.56040625,0.0029794123906165403
8.0,0.42324219769709603,0.576757802302904,0.0,0.0,0.3,0.1049,0.0,0.56490625,0.0030014553354763365
8.0,0.474008900158457,0.525991099841543,0.0,0.0,0.3,0.1049,0.0,0.56490625,0.0030014553354763365
8.0,0.38604043942533106,0.2717580453668005,0.34220151520786846,0.0,0.3,0.1049,0.0,0.5600937500000001,0.002884316384493797
8.0,0.021915327106837967,0.16635979460150552,0.8117248782916565,0.0,0.3,0.1049,0.0,0.5604375,0.0029772534467084753
8.0,0.43499803811043314,0.517877072753309,0.0471248891362579,0.0,0.3,0.1049,0.0,0.5617812499999999,0.0029296260410220224
8.0,0.09158403720316521,0.5238578697223959,0.3845580930744389,0.0,0.3,0.1049,0.0,0.5600937500000001,0.002884316384493797
8.0,0.045483961396525885,0.3841030448649355,0.5704129937385386,0.0,0.3,0.1049,0.0,0.5604375,0.0029772534467084753
8.0,0.6897654796799155,0.04492549573872018,0.2653090245813643,0.0,0.3,0.1049,0.0,0.5553125,0.0029213945126321935
8.0,0.06676437662831569,0.8870509856117152,0.04618463775996906,0.0,0.3,0.1049,0.0,0.55425,0.0029349057693561467
8.0,0.28671036194898647,0.49388108447070556,0.21940855358030797,0.0,0.3,0.1049,0.0,0.5604375,0.0029772534467084753
8.0,0.1164229639774308,0.28322502514081194,0.6003520108817573,0.0,0.3,0.1049,0.0,0.5583437499999999,0.0033516908847788106
8.0,0.0,0.0,1.0,0.0,0.3,0.1049,0.5,0.56134375,0.0029350794132543276
8.0,1.0,0.0,0.0,0.0,0.3,0.1049,0.5,0.556125,0.002916129042712272
8.0,0.0,1.0,0.0,0.0,0.3,0.1049,0.5,0.5600625000000001,0.003326617176041976
8.0,0.08296989145671108,0.0,0.9170301085432889,0.0,0.3,0.1049,0.5,0.5613125,0.0029320053331188694
8.0,0.014666436017117257,0.6103391082573295,0.37499445572555323,0.0,0.3,0.1049,0.0,0.55628125,0.002877121118016127
8.0,0.461500876351689,0.08780469003856983,0.45069443360974115,0.0,0.3,0.1049,0.0,0.55628125,0.002877121118016127
8.0,0.8671207099402515,0.0,0.13287929005974852,0.0,0.3,0.1049,0.5,0.5626875,0.002953377138707059
8.0,0.2527989858138352,0.0,0.7472010141861648,0.0,0.3,0.1049,0.5,0.56028125,0.0029071728625477996
8.0,0.4821717883158303,0.0,0.5178282116841697,0.0,0.3,0.1049,0.5,0.5614687500000001,0.002921364218389136
8.0,0.27491005264771784,0.0,0.7250899473522822,0.0,0.3,0.1049,0.5,0.55625,0.002932842051662516
8.0,0.4751175514679711,0.0,0.5248824485320289,0.0,0.3,0.1049,0.5,0.56103125,0.0029833839568490627
8.0,0.0,0.25685706121140406,0.7431429387885959,0.0,0.3,0.1049,0.5,0.5629375,0.0028758108571214293
8.0,0.0,0.8418436013679472,0.15815639863205277,0.0,0.3,0.1049,0.5,0.55984375,0.002962137990474004
8.0,0.0,0.0016316016030348823,0.9983683983969651,0.0,0.3,0.1049,0.5,0.55621875,0.002911033320014453
8.0,0.42324219769709603,0.576757802302904,0.0,0.0,0.3,0.1049,0.5,0.561,0.0029394275590665596
8.0,0.474008900158457,0.525991099841543,0.0,0.0,0.3,0.1049,0.5,0.55953125,0.003324799358079277
8.0,0.09879122721512723,0.9012087727848728,0.0,0.0,0.3,0.1049,0.5,0.5563125,0.0029575405150965377
8.0,0.0,0.25732146580408954,0.7426785341959105,0.0,0.3,0.1049,0.5,0.5628124999999999,0.003032920770220926
8.0,0.0,0.4573934788003755,0.5426065211996245,0.0,0.3,0.1049,0.5,0.5620937500000001,0.0030709296851050443
8.0,0.2002130254062342,0.7997869745937658,0.0,0.0,0.3,0.1049,0.5,0.5620625,0.0028778476047104182
8.0,0.38604043942533106,0.2717580453668005,0.34220151520786846,0.0,0.3,0.1049,0.5,0.5613125,0.0028795777074837716
8.0,0.9545449317371145,0.04545506826288548,0.0,0.0,0.3,0.1049,0.5,0.56046875,0.0030009103029721446
8.0,0.021915327106837967,0.16635979460150552,0.8117248782916565,0.0,0.3,0.1049,0.5,0.5614999999999999,0.002931110071286985
8.0,0.09158403720316521,0.5238578697223959,0.3845580930744389,0.0,0.3,0.1049,0.5,0.5627500000000001,0.0028745923624054932
8.0,0.43499803811043314,0.517877072753309,0.0471248891362579,0.0,0.3,0.1049,0.5,0.560125,0.0027810568753173664
8.0,0.06676437662831569,0.8870509856117152,0.04618463775996906,0.0,0.3,0.1049,0.5,0.56171875,0.0028841724857806904
8.0,0.045483961396525885,0.3841030448649355,0.5704129937385386,0.0,0.3,0.1049,0.5,0.5611875,0.0029535755278031228
8.0,0.461500876351689,0.08780469003856983,0.45069443360974115,0.0,0.3,0.1049,0.5,0.5592499999999999,0.002779388421937458
8.0,0.014666436017117257,0.6103391082573295,0.37499445572555323,0.0,0.3,0.1049,0.5,0.56084375,0.002916889756163124
8.0,0.1164229639774308,0.28322502514081194,0.6003520108817573,0.0,0.3,0.1049,0.5,0.56134375,0.002897575048572404
8.0,0.0,0.0,1.0,0.0,0.3,0.1049,1.0,0.56115625,0.002994207257290211
8.0,1.0,0.0,0.0,0.0,0.3,0.1049,1.0,0.560375,0.0029569006947731597
8.0,0.6897654796799155,0.04492549573872018,0.2653090245813643,0.0,0.3,0.1049,0.5,0.5597187499999999,0.002971625868566628
8.0,0.28671036194898647,0.49388108447070556,0.21940855358030797,0.0,0.3,0.1049,0.5,0.559875,0.002947108620113957
8.0,0.0,1.0,0.0,0.0,0.3,0.1049,1.0,0.5590624999999999,0.0029352343323723737
8.0,0.08296989145671108,0.0,0.9170301085432889,0.0,0.3,0.1049,1.0,0.5607500000000001,0.0029105143445789772
8.0,0.8671207099402515,0.0,0.13287929005974852,0.0,0.3,0.1049,1.0,0.56071875,0.00299669312371727
8.0,0.2527989858138352,0.0,0.7472010141861648,0.0,0.3,0.1049,1.0,0.5586875,0.0028351475311590916
8.0,0.4821717883158303,0.0,0.5178282116841697,0.0,0.3,0.1049,1.0,0.55959375,0.0027638047947276174
8.0,0.4751175514679711,0.0,0.5248824485320289,0.0,0.3,0.1049,1.0,0.5566875,0.0029954025645040593
8.0,0.27491005264771784,0.0,0.7250899473522822,0.0,0.3,0.1049,1.0,0.5567187499999999,0.002973531305995343
8.0,0.0,0.25685706121140406,0.7431429387885959,0.0,0.3,0.1049,1.0,0.56015625,0.0027819247338145884
8.0,0.0,0.25732146580408954,0.7426785341959105,0.0,0.3,0.1049,1.0,0.55790625,0.0030014553354763365
8.0,0.0,0.4573934788003755,0.5426065211996245,0.0,0.3,0.1049,1.0,0.560375,0.0027434403299051342
8.0,0.42324219769709603,0.576757802302904,0.0,0.0,0.3,0.1049,1.0,0.5614375,0.003023471818280682
8.0,0.474008900158457,0.525991099841543,0.0,0.0,0.3,0.1049,1.0,0.55909375,0.0029543637861406584
8.0,0.09879122721512723,0.9012087727848728,0.0,0.0,0.3,0.1049,1.0,0.5595000000000001,0.002948516576178603
8.0,0.0,0.8418436013679472,0.15815639863205277,0.0,0.3,0.1049,1.0,0.5601875000000001,0.002913427796159962
8.0,0.0,0.0016316016030348823,0.9983683983969651,0.0,0.3,0.1049,1.0,0.55903125,0.003040577426079521
8.0,0.2002130254062342,0.7997869745937658,0.0,0.0,0.3,0.1049,1.0,0.56140625,0.002932233268919676
8.0,0.38604043942533106,0.2717580453668005,0.34220151520786846,0.0,0.3,0.1049,1.0,0.55821875,0.0028264746134070208
8.0,0.9545449317371145,0.04545506826288548,0.0,0.0,0.3,0.1049,1.0,0.5621562499999999,0.0029914010471030743
8.0,0.021915327106837967,0.16635979460150552,0.8117248782916565,0.0,0.3,0.1049,1.0,0.560125,0.002774729012669525
8.0,0.09158403720316521,0.5238578697223959,0.3845580930744389,0.0,0.3,0.1049,1.0,0.5593125000000001,0.002880255895478298
8.0,0.43499803811043314,0.517877072753309,0.0471248891362579,0.0,0.3,0.1049,1.0,0.5557812500000001,0.0029913765627607586
8.0,0.045483961396525885,0.3841030448649355,0.5704129937385386,0.0,0.3,0.1049,1.0,0.5606875,0.0027721013506792082
8.0,0.06676437662831569,0.8870509856117152,0.04618463775996906,0.0,0.3,0.1049,1.0,0.5585625000000001,0.003030891570303612
8.0,0.014666436017117257,0.6103391082573295,0.37499445572555323,0.0,0.3,0.1049,1.0,0.56075,0.002932575659723035
8.0,0.461500876351689,0.08780469003856983,0.45069443360974115,0.0,0.3,0.1049,1.0,0.55859375,0.0029640330536887353
8.0,0.1164229639774308,0.28322502514081194,0.6003520108817573,0.0,0.3,0.1049,1.0,0.56053125,0.003007022014632478
8.0,0.0,0.0,1.0,0.0,0.3,0.1049,2.5,0.5603125,0.003114885976795538
8.0,0.6897654796799155,0.04492549573872018,0.2653090245813643,0.0,0.3,0.1049,1.0,0.55965625,0.002709979342561372
8.0,0.28671036194898647,0.49388108447070556,0.21940855358030797,0.0,0.3,0.1049,1.0,0.5597187499999999,0.0027468898872605664
8.0,1.0,0.0,0.0,0.0,0.3,0.1049,2.5,0.55878125,0.0029430621791315193
8.0,0.0,1.0,0.0,0.0,0.3,0.1049,2.5,0.56296875,0.003022473400872929
8.0,0.08296989145671108,0.0,0.9170301085432889,0.0,0.3,0.1049,2.5,0.56065625,0.003110002095997584
8.0,0.8671207099402515,0.0,0.13287929005974852,0.0,0.3,0.1049,2.5,0.56034375,0.002769152720076913
8.0,0.2527989858138352,0.0,0.7472010141861648,0.0,0.3,0.1049,2.5,0.5612812500000001,0.00272404185957822
8.0,0.4821717883158303,0.0,0.5178282116841697,0.0,0.3,0.1049,2.5,0.5605625,0.002749285240919445
8.0,0.4751175514679711,0.0,0.5248824485320289,0.0,0.3,0.1049,2.5,0.56171875,0.002778631799597487
8.0,0.27491005264771784,0.0,0.7250899473522822,0.0,0.3,0.1049,2.5,0.5600937500000001,0.0030899509107523647
8.0,0.0,0.0016316016030348823,0.9983683983969651,0.0,0.3,0.1049,2.5,0.5610625,0.0026565762667270618
8.0,0.0,0.25732146580408954,0.7426785341959105,0.0,0.3,0.1049,2.5,0.56071875,0.0028551785719520884
8.0,0.0,0.4573934788003755,0.5426065211996245,0.0,0.3,0.1049,2.5,0.5603125,0.0031720481787699084
8.0,0.42324219769709603,0.576757802302904,0.0,0.0,0.3,0.1049,2.5,0.56034375,0.0030308059839107763
8.0,0.09879122721512723,0.9012087727848728,0.0,0.0,0.3,0.1049,2.5,0.5610937500000001,0.0030290494186888677
8.0,0.474008900158457,0.525991099841543,0.0,0.0,0.3,0.1049,2.5,0.55990625,0.0029680827786400044
8.0,0.0,0.25685706121140406,0.7431429387885959,0.0,0.3,0.1049,2.5,0.563375,0.002950618976375973
8.0,0.0,0.8418436013679472,0.15815639863205277,0.0,0.3,0.1049,2.5,0.56275,0.0029704929094343914
8.0,0.2002130254062342,0.7997869745937658,0.0,0.0,0.3,0.1049,2.5,0.560125,0.0028949545279244016
8.0,0.9545449317371145,0.04545506826288548,0.0,0.0,0.3,0.1049,2.5,0.5578437500000001,0.002838636155728551
8.0,0.38604043942533106,0.2717580453668005,0.34220151520786846,0.0,0.3,0.1049,2.5,0.56028125,0.0031087850806600266
8.0,0.09158403720316521,0.5238578697223959,0.3845580930744389,0.0,0.3,0.1049,2.5,0.5569375000000001,0.002898675445084788
8.0,0.021915327106837967,0.16635979460150552,0.8117248782916565,0.0,0.3,0.1049,2.5,0.56196875,0.0027400733035786414
8.0,0.43499803811043314,0.517877072753309,0.0471248891362579,0.0,0.3,0.1049,2.5,0.56046875,0.0031299326305025115
8.0,0.045483961396525885,0.3841030448649355,0.5704129937385386,0.0,0.3,0.1049,2.5,0.5601875000000001,0.00318378689981561
8.0,0.06676437662831569,0.8870509856117152,0.04618463775996906,0.0,0.3,0.1049,2.5,0.56065625,0.0029742126961784976
8.0,0.014666436017117257,0.6103391082573295,0.37499445572555323,0.0,0.3,0.1049,2.5,0.5604687500000001,0.0030339217848330186
8.0,0.461500876351689,0.08780469003856983,0.45069443360974115,0.0,0.3,0.1049,2.5,0.5595000000000001,0.0031266245777195564
8.0,0.1164229639774308,0.28322502514081194,0.6003520108817573,0.0,0.3,0.1049,2.5,0.5598750000000001,0.003184419467304833
8.0,0.6897654796799155,0.04492549573872018,0.2653090245813643,0.0,0.3,0.1049,2.5,0.5582499999999999,0.0030632014502804073
8.0,0.28671036194898647,0.49388108447070556,0.21940855358030797,0.0,0.3,0.1049,2.5,0.5578749999999999,0.003072544115834627
8.0,0.0,0.0,1.0,0.0,0.3,0.1049,4.0,0.5616875,0.0031687214927218666
8.0,1.0,0.0,0.0,0.0,0.3,0.1049,4.0,0.5584374999999999,0.0029078246742087963
8.0,0.0,1.0,0.0,0.0,0.3,0.1049,4.0,0.5613125,0.002887367252089262
8.0,0.08296989145671108,0.0,0.9170301085432889,0.0,0.3,0.1049,4.0,0.557625,0.00296099315580938
8.0,0.8671207099402515,0.0,0.13287929005974852,0.0,0.3,0.1049,4.0,0.5604374999999999,0.0026916347190764
8.0,0.2527989858138352,0.0,0.7472010141861648,0.0,0.3,0.1049,4.0,0.5620937500000001,0.0027607997719609023
8.0,0.4821717883158303,0.0,0.5178282116841697,0.0,0.3,0.1049,4.0,0.56703125,0.002853279662771311
8.0,0.4751175514679711,0.0,0.5248824485320289,0.0,0.3,0.1049,4.0,0.55721875,0.0029819597147235856
8.0,0.0,0.8418436013679472,0.15815639863205277,0.0,0.3,0.1049,4.0,0.5658125,0.002821474397090552
8.0,0.0,0.25732146580408954,0.7426785341959105,0.0,0.3,0.1049,4.0,0.5610937500000001,0.0031831072289288916
8.0,0.0,0.0016316016030348823,0.9983683983969651,0.0,0.3,0.1049,4.0,0.558875,0.002978749606588307
8.0,0.0,0.4573934788003755,0.5426065211996245,0.0,0.3,0.1049,4.0,0.5620624999999999,0.0032135539066487583
8.0,0.42324219769709603,0.576757802302904,0.0,0.0,0.3,0.1049,4.0,0.56059375,0.003071851753154662
8.0,0.474008900158457,0.525991099841543,0.0,0.0,0.3,0.1049,4.0,0.5612812500000001,0.0030159882796082565
8.0,0.27491005264771784,0.0,0.7250899473522822,0.0,0.3,0.1049,4.0,0.560875,0.0030623565017401213
8.0,0.0,0.25685706121140406,0.7431429387885959,0.0,0.3,0.1049,4.0,0.56046875,0.003114293181684147
8.0,0.09879122721512723,0.9012087727848728,0.0,0.0,0.3,0.1049,4.0,0.56171875,0.0029993641497381355
8.0,0.2002130254062342,0.7997869745937658,0.0,0.0,0.3,0.1049,4.0,0.56009375,0.0033849598049104468
8.0,0.9545449317371145,0.04545506826288548,0.0,0.0,0.3,0.1049,4.0,0.55934375,0.0029537852684495144
8.0,0.38604043942533106,0.2717580453668005,0.34220151520786846,0.0,0.3,0.1049,4.0,0.5668124999999999,0.0028451190042663404
8.0,0.021915327106837967,0.16635979460150552,0.8117248782916565,0.0,0.3,0.1049,4.0,0.56096875,0.0027512415077532485
8.0,0.09158403720316521,0.5238578697223959,0.3845580930744389,0.0,0.3,0.1049,4.0,0.56721875,0.002890497252244736
8.0,0.43499803811043314,0.517877072753309,0.0471248891362579,0.0,0.3,0.1049,4.0,0.56146875,0.0032266580267335996
8.0,0.045483961396525885,0.3841030448649355,0.5704129937385386,0.0,0.3,0.1049,4.0,0.55909375,0.003144586082596463
8.0,0.28671036194898647,0.49388108447070556,0.21940855358030797,0.0,0.3,0.1049,4.0,0.558125,0.003086876834885058
8.0,0.014666436017117257,0.6103391082573295,0.37499445572555323,0.0,0.3,0.1049,4.0,0.5660624999999999,0.0028560474148615765
8.0,0.461500876351689,0.08780469003856983,0.45069443360974115,0.0,0.3,0.1049,4.0,0.5585625000000001,0.0030004516261618835
8.0,0.06676437662831569,0.8870509856117152,0.04618463775996906,0.0,0.3,0.1049,4.0,0.5620625,0.002896113876548623
8.0,0.6897654796799155,0.04492549573872018,0.2653090245813643,0.0,0.3,0.1049,4.0,0.5585625000000001,0.0029485786764028342
8.0,0.1164229639774308,0.28322502514081194,0.6003520108817573,0.0,0.3,0.1049,4.0,0.5599375,0.0029593560255463504
8.0,0.0,0.0,1.0,0.0,0.3,0.1049,5.5,0.56115625,0.003078472973668823
8.0,1.0,0.0,0.0,0.0,0.3,0.1049,5.5,0.5600625,0.0029823659795433378
8.0,0.0,1.0,0.0,0.0,0.3,0.1049,5.5,0.5612812500000001,0.002824711985802157
8.0,0.08296989145671108,0.0,0.9170301085432889,0.0,0.3,0.1049,5.5,0.5591250000000001,0.002970081938053224
8.0,0.8671207099402515,0.0,0.13287929005974852,0.0,0.3,0.1049,5.5,0.55215625,0.0027633277446964862
8.0,0.2527989858138352,0.0,0.7472010141861648,0.0,0.3,0.1049,5.5,0.561625,0.002980912585727732
8.0,0.4821717883158303,0.0,0.5178282116841697,0.0,0.3,0.1049,5.5,0.55259375,0.002735034518677848
8.0,0.0,0.25685706121140406,0.7431429387885959,0.0,0.3,0.1049,5.5,0.5587187499999999,0.003130385008706496
8.0,0.0,0.0016316016030348823,0.9983683983969651,0.0,0.3,0.1049,5.5,0.55946875,0.003022247222098875
8.0,0.0,0.8418436013679472,0.15815639863205277,0.0,0.3,0.1049,5.5,0.5640625,0.0032527594955571943
8.0,0.0,0.25732146580408954,0.7426785341959105,0.0,0.3,0.1049,5.5,0.56075,0.0033149165713483642
8.0,0.0,0.4573934788003755,0.5426065211996245,0.0,0.3,0.1049,5.5,0.56053125,0.0034188690778507985
8.0,0.42324219769709603,0.576757802302904,0.0,0.0,0.3,0.1049,5.5,0.5605,0.0029755514194851336
8.0,0.4751175514679711,0.0,0.5248824485320289,0.0,0.3,0.1049,5.5,0.56078125,0.0028636143010598285
8.0,0.27491005264771784,0.0,0.7250899473522822,0.0,0.3,0.1049,5.5,0.5612812500000001,0.0029192407493617866
8.0,0.474008900158457,0.525991099841543,0.0,0.0,0.3,0.1049,5.5,0.5592499999999999,0.0029445394376710248
8.0,0.09879122721512723,0.9012087727848728,0.0,0.0,0.3,0.1049,5.5,0.56328125,0.0029540910704875653
8.0,0.2002130254062342,0.7997869745937658,0.0,0.0,0.3,0.1049,5.5,0.55278125,0.002767609413416996
